Year,State,TAVG,TAVG_C,PRCP,Yield_bu_acre
2023,LOUISIANA,69.95,21.083333333333332,45.930597014925375,175.0
2024,LOUISIANA,69.54042553191489,20.855791962174937,73.63322033898305,185.0
2000,MARYLAND,53.724,12.068888888888885,42.2958064516129,155.0
2001,MARYLAND,55.04,12.799999999999999,35.53363636363636,136.0
2002,MARYLAND,55.92580645161291,13.292114695340505,41.80882352941177,74.0
2003,MARYLAND,53.556,11.975555555555554,60.846428571428575,123.0
2004,MARYLAND,54.7625,12.645833333333336,47.10515151515152,153.0
2005,MARYLAND,55.26296296296296,12.9238683127572,43.975,135.0
2006,MARYLAND,56.21304347826087,13.45169082125604,45.1129268292683,140.0
2007,MARYLAND,55.20869565217391,12.893719806763281,36.6668,101.0
2008,MARYLAND,54.38,12.433333333333334,45.7230303030303,121.0
2009,MARYLAND,54.721428571428575,12.623015873015875,53.285147058823526,145.0
2010,MARYLAND,55.61538461538461,13.11965811965812,42.58111111111111,106.0
2011,MARYLAND,56.16666666666666,13.42592592592592,54.08276923076923,109.0
2012,MARYLAND,57.196000000000005,13.99777777777778,42.38272727272727,122.0
2013,MARYLAND,53.824,12.124444444444443,46.829324324324325,158.0
2014,MARYLAND,53.18888888888888,11.7716049382716,48.25351351351352,175.0
2015,MARYLAND,55.22857142857144,12.904761904761912,48.28171428571428,164.0
2016,MARYLAND,55.92692307692308,13.292735042735046,42.98263157894737,152.0
2017,MARYLAND,56.084,13.380000000000003,42.707215189873416,172.0
2018,MARYLAND,55.7,13.166666666666668,69.58973333333333,146.0
2019,MARYLAND,56.248000000000005,13.471111111111114,46.608024691358025,161.0
2020,MARYLAND,56.95,13.861111111111112,55.2839175257732,155.0
2021,MARYLAND,56.161904761904765,13.423280423280424,42.65163043478261,175.0
2022,MARYLAND,55.14347826086957,12.857487922705317,46.31723684210527,165.0
2023,MARYLAND,57.152,13.973333333333334,40.41449438202247,165.0
2024,MARYLAND,56.95,13.861111111111112,41.36325581395349,143.0
2000,MICHIGAN,45.3945652173913,7.441425120772946,32.64056451612903,124.0
2001,MICHIGAN,47.1765306122449,8.431405895691613,34.41612903225807,105.0
2002,MICHIGAN,46.23653846153847,7.90918803418804,29.73262773722628,117.0
2003,MICHIGAN,44.54166666666666,6.967592592592587,31.479000000000003,128.0
2004,MICHIGAN,44.95909090909091,7.199494949494952,35.07905797101449,134.0
2005,MICHIGAN,46.3075,7.94861111111111,30.04875968992248,143.0
2006,MICHIGAN,47.26739130434783,8.481884057971017,36.626643835616434,147.0
2007,MICHIGAN,46.37164179104478,7.984245439469323,31.12466216216216,123.0
2008,MICHIGAN,44.289361702127664,6.8274231678487025,37.58515923566879,138.0
2009,MICHIGAN,43.91103448275862,6.617241379310347,34.196519337016575,148.0
2010,MICHIGAN,47.354838709677416,8.530465949820787,30.7981,149.0
2011,MICHIGAN,46.00324675324676,7.779581529581536,38.80463687150838,153.0
2012,MICHIGAN,48.73725490196079,9.298474945533773,30.80409574468085,132.0
2013,MICHIGAN,44.438235294117646,6.910130718954248,38.81365979381444,155.0
2014,MICHIGAN,41.87310924369748,5.485060690943043,36.57958762886598,161.0
2015,MICHIGAN,45.222556390977445,7.3458646616541365,32.2720618556701,162.0
2016,MICHIGAN,47.43571428571428,8.575396825396824,36.16441176470588,157.0
2017,MICHIGAN,46.38705035971224,7.99280575539569,39.51861386138614,159.0
2018,MICHIGAN,45.01347517730496,7.229708431836091,37.26706730769231,152.0
2019,MICHIGAN,43.72816901408451,6.51564945226917,41.929336492891,147.0
2020,MICHIGAN,46.244827586206895,7.913793103448275,35.93368852459016,153.0
2021,MICHIGAN,47.23430656934307,8.463503649635037,34.19916279069767,174.0
2022,MICHIGAN,44.9578125,7.198784722222224,32.482465116279066,168.0
2023,MICHIGAN,47.37313432835821,8.54063018242123,35.01084821428572,168.0
2024,MICHIGAN,48.62093023255815,9.233850129198974,35.42699074074074,181.0
2000,MINNESOTA,42.97904761904762,6.0994708994709,28.69028776978417,145.0
2001,MINNESOTA,43.94903846153846,6.638354700854698,30.93852941176471,130.0
2002,MINNESOTA,43.13173076923077,6.184294871794872,30.629130434782606,157.0
2003,MINNESOTA,42.42323232323232,5.790684624017955,22.722651515151515,146.0
2004,MINNESOTA,42.01379310344828,5.563218390804599,31.92388489208633,159.0
2005,MINNESOTA,43.39745762711864,6.3319209039548,32.641370967741935,174.0
2006,MINNESOTA,44.83939393939394,7.132996632996635,24.86485507246377,161.0
2007,MINNESOTA,43.21102362204724,6.228346456692913,31.76603896103896,146.0
2008,MINNESOTA,40.24453781512605,4.58029878618114,28.15448529411765,162.0
2009,MINNESOTA,41.0712,5.0395555555555545,27.839264705882357,174.0
2010,MINNESOTA,43.39930555555556,6.332947530864199,36.260266666666666,177.0
2011,MINNESOTA,42.56458333333333,5.869212962962962,26.541933333333333,155.0
2012,MINNESOTA,45.93219178082192,7.740106544901064,28.06268156424581,165.0
2013,MINNESOTA,39.96737588652482,4.426319936958233,31.558208092485547,159.0
2014,MINNESOTA,39.14755244755245,3.970862470862472,32.29205714285714,156.0
2015,MINNESOTA,43.964827586206894,6.647126436781608,32.294333333333334,188.0
2016,MINNESOTA,45.30962962962963,7.394238683127573,38.06494318181819,193.0
2017,MINNESOTA,43.34925373134328,6.305140961857379,31.5183,194.0
2018,MINNESOTA,41.26639344262295,5.147996357012749,33.735989847715736,182.0
2019,MINNESOTA,39.786131386861314,4.325628548256286,39.99369668246445,174.0
2020,MINNESOTA,43.00503597122302,6.113908872901679,26.99983870967742,191.0
2021,MINNESOTA,44.51258278145695,6.951434878587194,25.92299651567944,177.0
2022,MINNESOTA,40.73065693430657,4.850364963503652,27.98992307692308,195.0
2023,MINNESOTA,44.41323529411765,6.89624183006536,28.50059859154929,185.0
2024,MINNESOTA,45.70378787878788,7.613215488215488,33.71473867595819,174.0
2000,MISSISSIPPI,64.0325,17.795833333333334,44.27427272727273,100.0
2001,MISSISSIPPI,63.70243902439025,17.612466124661253,66.6413888888889,130.0
2002,MISSISSIPPI,63.79565217391304,17.664251207729464,68.12217821782178,120.0
2003,MISSISSIPPI,63.11186440677966,17.284369114877588,60.82153153153153,133.0
2004,MISSISSIPPI,63.99,17.772222222222226,66.936,133.0
2005,MISSISSIPPI,63.74230769230769,17.634615384615383,50.71284090909091,126.0
2006,MISSISSIPPI,65.10151515151514,18.389730639730637,52.24793388429752,107.0
2007,MISSISSIPPI,64.99137931034483,18.32854406130268,40.466,148.0
2008,MISSISSIPPI,63.61607142857143,17.56448412698413,59.06898148148148,140.0
2009,MISSISSIPPI,63.91875,17.73263888888889,67.4753125,128.0
2010,MISSISSIPPI,63.625,17.569444444444443,46.15434782608696,136.0
2011,MISSISSIPPI,64.28412698412698,17.935626102292773,52.76021897810219,128.0
2012,MISSISSIPPI,65.63650793650794,18.686948853615522,59.83051470588235,165.0
2013,MISSISSIPPI,63.26315789473684,17.36842105263158,64.65013157894737,176.0
2014,MISSISSIPPI,62.501666666666665,16.94537037037037,59.25466216216216,185.0
2015,MISSISSIPPI,65.37678571428572,18.54265873015873,61.66186567164179,175.0
2016,MISSISSIPPI,65.9875,18.881944444444443,56.31470588235294,166.0
2017,MISSISSIPPI,66.184,18.99111111111111,63.04023076923077,189.0
2018,MISSISSIPPI,65.26315789473684,18.479532163742686,70.2819512195122,185.0
2019,MISSISSIPPI,65.7125,18.72916666666667,70.84440476190477,174.0
2020,MISSISSIPPI,65.88181818181818,18.823232323232318,70.1367415730337,180.0
2021,MISSISSIPPI,65.18125,18.434027777777782,71.06285714285714,181.0
2022,MISSISSIPPI,65.08717948717948,18.38176638176638,62.15712871287128,165.0
2023,MISSISSIPPI,66.68064516129031,19.26702508960573,50.051509433962266,181.0
2024,MISSISSIPPI,67.072,19.484444444444446,63.73178082191781,186.0
2000,MISSOURI,55.16781609195403,12.87100893997446,36.26006329113924,143.0
2001,MISSOURI,55.85652173913044,13.253623188405802,43.72268456375839,133.0
2002,MISSOURI,55.40344827586208,13.001915708812268,40.06397163120568,105.0
2003,MISSOURI,54.58888888888889,12.549382716049383,40.535390070921984,108.0
2004,MISSOURI,55.00416666666666,12.78009259259259,45.47807142857143,162.0
2005,MISSOURI,56.42477064220184,13.56931702344547,36.65261437908497,111.0
2006,MISSOURI,56.80098039215686,13.778322440087145,37.73682926829268,138.0
2007,MISSOURI,55.90582524271845,13.281014023732473,40.08866883116883,140.0
2008,MISSOURI,53.357692307692304,11.865384615384613,56.88161585365853,144.0
2009,MISSOURI,53.89351851851852,12.1630658436214,51.74345794392524,153.0
2010,MISSOURI,55.12966101694916,12.849811676082865,45.338401162790696,123.0
2011,MISSOURI,55.73253968253968,13.184744268077601,45.48784982935154,114.0
2012,MISSOURI,58.49910714285714,14.721726190476192,30.995194029850744,75.0
2013,MISSOURI,53.22941176470588,11.79411764705882,45.80929936305733,136.0
2014,MISSOURI,52.65486725663717,11.474926253687316,39.77273311897106,186.0
2015,MISSOURI,55.62803738317757,13.12668743509865,55.89701538461538,142.0
2016,MISSOURI,57.06363636363636,13.924242424242424,39.4771472392638,163.0
2017,MISSOURI,56.87565217391304,13.819806763285023,42.33189759036145,170.0
2018,MISSOURI,54.99821428571429,12.776785714285715,42.90801916932907,140.0
2019,MISSOURI,54.86019417475728,12.700107874865157,54.88262773722628,155.0
2020,MISSOURI,55.6040404040404,13.113355780022443,47.54653125,170.0
2021,MISSOURI,56.20686274509804,13.448257080610025,46.60579310344828,159.0
2022,MISSOURI,54.786458333333336,12.65914351851852,41.112736842105264,161.0
2023,MISSOURI,57.30980392156863,14.06100217864924,36.49906752411575,153.0
2024,MISSOURI,58.15568181818182,14.530934343434344,46.83576512455516,183.0
2000,MONTANA,41.40041841004184,5.2224546722454654,18.144080882352934,140.0
2001,MONTANA,42.972519083969466,6.095843935538593,17.18943661971831,148.0
2002,MONTANA,40.50574712643678,4.725415070242656,20.040546075085324,140.0
2003,MONTANA,42.69675090252708,5.942639390292822,20.405593220338982,140.0
2004,MONTANA,42.1723880597015,5.651326699834165,20.513581560283686,143.0
2005,MONTANA,42.17805755395683,5.654476418864907,23.427132075471697,148.0
2006,MONTANA,43.39372822299652,6.3298490127758456,21.925583038869256,146.0
2007,MONTANA,43.30236486486486,6.279091591591591,20.2693265993266,140.0
2008,MONTANA,40.58135593220339,4.7674199623352145,22.662474576271187,122.0
2009,MONTANA,40.64125412541254,4.800696736340298,20.513234323432343,152.0
2010,MONTANA,41.176,5.097777777777779,24.562435064935062,135.0
2011,MONTANA,40.76493506493507,4.8694083694083705,27.584225941422595,127.0
2012,MONTANA,43.63412162162162,6.463400900900898,21.74958015267176,104.0
2013,MONTANA,41.88835616438356,5.49353120243531,22.322260273972603,115.0
2014,MONTANA,41.34530201342282,5.191834451901565,25.535071428571428,100.0
2015,MONTANA,44.09557823129252,6.7197656840514,19.68405693950178,110.0
2016,MONTANA,43.67785467128027,6.487697039600151,23.35663366336634,100.0
2017,MONTANA,42.30492957746479,5.724960876369328,21.4559298245614,70.0
2018,MONTANA,41.17928571428572,5.099603174603177,23.19685810810811,85.0
2019,MONTANA,39.46892857142857,4.149404761904761,24.600978260869564,95.0
2020,MONTANA,42.43674911660778,5.798193953670988,20.139803278688525,109.0
2021,MONTANA,43.06102941176471,6.145016339869282,17.346026490066226,100.0
2022,MONTANA,41.04730769230769,5.02628205128205,20.95290322580645,112.0
2023,MONTANA,42.6,5.888888888888889,20.70298076923077,129.0
2024,MONTANA,43.55816733067729,6.421204072598496,20.247750865051906,85.0
2000,NEBRASKA,50.34608695652174,10.192270531400965,21.26042253521127,126.0
2001,NEBRASKA,50.74950495049504,10.41639163916391,26.34905759162304,147.0
2002,NEBRASKA,50.34910714285714,10.193948412698413,17.056313131313132,128.0
2003,NEBRASKA,50.1109243697479,10.061624649859944,21.40427807486631,146.0
2004,NEBRASKA,50.07478260869566,10.041545893719809,24.007754010695187,166.0
2005,NEBRASKA,51.03603603603604,10.575575575575577,23.75513966480447,154.0
2006,NEBRASKA,51.443442622950826,10.801912568306015,23.28838709677419,152.0
2007,NEBRASKA,50.00322580645161,10.00179211469534,30.90632967032967,160.0
2008,NEBRASKA,47.82173913043479,8.789855072463773,29.96469827586207,163.0
2009,NEBRASKA,47.87272727272727,8.818181818181817,25.76697892271663,179.0
2010,NEBRASKA,49.44583333333333,9.692129629629628,27.854341252699783,166.0
2011,NEBRASKA,49.02755905511811,9.459755030621173,26.415302013422817,160.0
2012,NEBRASKA,52.86614173228347,11.592300962379703,14.671995515695068,142.0
2013,NEBRASKA,48.59692307692308,9.220512820512823,23.8922030237581,169.0
2014,NEBRASKA,48.03076923076923,8.905982905982906,26.18890134529148,179.0
2015,NEBRASKA,50.935251798561154,10.519584332533974,29.660400000000003,185.0
2016,NEBRASKA,51.70333333333333,10.946296296296296,26.57816037735849,178.0
2017,NEBRASKA,50.87117117117117,10.483983983983983,26.608766519823785,181.0
2018,NEBRASKA,48.61636363636364,9.231313131313133,30.782625698324026,192.0
2019,NEBRASKA,47.953,8.86277777777778,34.121529411764705,182.0
2020,NEBRASKA,50.64579439252337,10.358774662512984,19.84048128342246,180.0
2021,NEBRASKA,51.33,10.738888888888887,24.68360655737705,194.0
2022,NEBRASKA,49.88660714285714,9.937003968253967,16.869822784810125,165.0
2023,NEBRASKA,50.86636363636364,10.481313131313133,24.17259640102828,182.0
2024,NEBRASKA,52.31363636363636,11.285353535353535,25.483551912568306,188.0
2000,NEW JERSEY,52.28125,11.26736111111111,44.96122448979592,134.0
2001,NEW JERSEY,53.59032258064516,11.994623655913976,35.66020408163265,112.0
2002,NEW JERSEY,54.09117647058823,12.272875816993462,45.73844444444445,61.0
2003,NEW JERSEY,51.53823529411765,10.854575163398692,57.76975609756097,113.0
2004,NEW JERSEY,53.2,11.777777777777779,49.42361111111112,143.0
2005,NEW JERSEY,53.71612903225807,12.06451612903226,48.51078947368421,122.0
2006,NEW JERSEY,55.11034482758621,12.839080459770116,50.579,129.0
2007,NEW JERSEY,53.484,11.935555555555558,48.57585365853658,124.0
2008,NEW JERSEY,53.69615384615384,12.0534188034188,47.57384615384616,116.0
2009,NEW JERSEY,53.10384615384616,11.72435897435898,52.71264705882353,143.0
2010,NEW JERSEY,54.55384615384616,12.529914529914533,46.234054054054056,114.0
2011,NEW JERSEY,55.056,12.808888888888887,66.99726190476191,123.0
2012,NEW JERSEY,55.77916666666667,13.210648148148149,42.6941935483871,118.0
2013,NEW JERSEY,53.371428571428574,11.873015873015873,47.05,139.0
2014,NEW JERSEY,52.04,11.133333333333333,49.76225490196079,157.0
2015,NEW JERSEY,53.65384615384615,12.02991452991453,43.39961538461539,147.0
2016,NEW JERSEY,54.529629629629625,12.516460905349792,39.66893203883495,145.0
2017,NEW JERSEY,54.18076923076923,12.322649572649572,45.95849557522124,167.0
2018,NEW JERSEY,53.88275862068965,12.157088122605362,66.7528813559322,141.0
2019,NEW JERSEY,54.025925925925925,12.236625514403292,55.17881818181818,155.0
2020,NEW JERSEY,55.03666666666666,12.798148148148146,51.14821705426357,156.0
2021,NEW JERSEY,55.02333333333333,12.790740740740741,51.46908396946565,163.0
2022,NEW JERSEY,54.43076923076923,12.46153846153846,46.57188976377953,114.0
2023,NEW JERSEY,55.33125,12.961805555555554,53.25893129770992,168.0
2024,NEW JERSEY,55.54482758620689,13.08045977011494,46.0509022556391,157.0
2000,NEW MEXICO,52.785714285714285,11.547619047619046,14.932416107382547,160.0
2001,NEW MEXICO,52.089,11.160555555555554,12.97,180.0
2002,NEW MEXICO,52.14226804123712,11.190148911798397,12.814113924050634,175.0
2003,NEW MEXICO,53.43333333333334,11.90740740740741,10.964333333333334,180.0
2004,NEW MEXICO,51.72666666666666,10.959259259259255,18.22201388888889,180.0
2005,NEW MEXICO,53.2258064516129,11.792114695340498,16.2015,175.0
2006,NEW MEXICO,52.34040404040404,11.300224466891132,16.89430693069307,185.0
2007,NEW MEXICO,51.920754716981136,11.06708595387841,15.05913793103448,180.0
2008,NEW MEXICO,51.295698924731184,10.719832735961768,14.952597402597403,185.0
2009,NEW MEXICO,51.76947368421053,10.983040935672518,13.056666666666668,190.0
2010,NEW MEXICO,52.23238095238095,11.240211640211639,15.77531914893617,180.0
2011,NEW MEXICO,52.636153846153846,11.464529914529914,10.53147465437788,180.0
2012,NEW MEXICO,53.48547008547008,11.936372269705597,8.754573991031391,170.0
2013,NEW MEXICO,51.18869565217391,10.660386473429952,13.484688644688646,190.0
2014,NEW MEXICO,52.2436974789916,11.246498599439779,12.792996389891696,195.0
2015,NEW MEXICO,52.202666666666666,11.223703703703702,18.79718061674009,180.0
2016,NEW MEXICO,53.46153846153846,11.923076923076922,12.65341463414634,150.0
2017,NEW MEXICO,54.48850574712644,12.493614303959133,14.909277566539924,134.0
2018,NEW MEXICO,53.01702127659575,11.676122931442084,13.704131944444445,187.0
2019,NEW MEXICO,51.8,10.999999999999998,14.133954983922829,135.0
2020,NEW MEXICO,52.93600000000001,11.631111111111116,8.99140921409214,195.0
2021,NEW MEXICO,53.22222222222222,11.790123456790123,11.88534059945504,184.0
2022,NEW MEXICO,52.54047619047618,11.411375661375653,14.954,149.0
2023,NEW MEXICO,53.90459770114942,12.16922094508301,11.064304461942257,155.0
2024,NEW MEXICO,53.45609756097561,11.920054200542005,13.235406976744184,157.0
2000,NEW YORK,46.89438202247192,8.274656679151068,44.88873333333333,98.0
2001,NEW YORK,48.4183908045977,9.121328224776498,33.26939189189189,105.0
2002,NEW YORK,48.76736842105263,9.315204678362571,43.10945205479452,97.0
2003,NEW YORK,46.47032967032968,8.039072039072046,47.41905797101449,121.0
2004,NEW YORK,47.36024096385543,8.533467202141907,45.056753246753246,122.0
2005,NEW YORK,48.25977011494253,9.03320561941252,46.15631205673759,124.0
2006,NEW YORK,49.83711340206185,9.909507445589917,47.85139072847682,129.0
2007,NEW YORK,47.90106382978723,8.833924349881796,43.5444776119403,128.0
2008,NEW YORK,48.01176470588236,8.89542483660131,46.28942028985507,144.0
2009,NEW YORK,46.92857142857143,8.293650793650794,42.29351515151515,134.0
2010,NEW YORK,49.14803921568628,9.526688453159046,43.756648936170215,149.0
2011,NEW YORK,48.53057851239669,9.183654729109271,55.99382857142857,133.0
2012,NEW YORK,50.16583333333333,10.092129629629628,39.246778846153845,134.0
2013,NEW YORK,47.003361344537815,8.335200746965452,43.82055837563452,137.0
2014,NEW YORK,45.8490909090909,7.693939393939388,43.24948453608247,148.0
2015,NEW YORK,46.83471074380165,8.241505968778695,40.07167464114832,143.0
2016,NEW YORK,48.9787037037037,9.432613168724279,37.57923076923077,129.0
2017,NEW YORK,48.26699029126213,9.037216828478963,48.165,161.0
2018,NEW YORK,47.94901960784314,8.860566448801745,50.32974683544304,159.0
2019,NEW YORK,46.965094339622645,8.31394129979036,48.22892561983471,158.0
2020,NEW YORK,49.52772277227723,9.737623762376238,40.491278195488725,157.0
2021,NEW YORK,49.305128205128206,9.613960113960113,46.844265232974905,167.0
2022,NEW YORK,48.254629629629626,9.030349794238681,42.20220588235294,142.0
2023,NEW YORK,49.70467289719626,9.835929387331255,46.40546468401487,159.0
2024,NEW YORK,50.26635514018692,10.14797507788162,44.55035294117647,169.0
2000,NORTH CAROLINA,58.04615384615384,14.47008547008547,43.34957446808511,116.0
2001,NORTH CAROLINA,59.21030927835052,15.11683848797251,38.0788275862069,125.0
2002,NORTH CAROLINA,60.22886597938144,15.682703321878579,47.82194805194805,83.0
2003,NORTH CAROLINA,58.79183673469388,14.8843537414966,63.7512030075188,106.0
2004,NORTH CAROLINA,59.331428571428575,15.184126984126985,49.95507142857143,117.0
2005,NORTH CAROLINA,59.2008695652174,15.111594202898557,49.470666666666666,120.0
2006,NORTH CAROLINA,59.78916666666667,15.438425925925925,51.77304635761589,132.0
2007,NORTH CAROLINA,60.3232,15.73511111111111,35.66596026490066,100.0
2008,NORTH CAROLINA,59.08347107438017,15.046372819100092,46.07428571428572,78.0
2009,NORTH CAROLINA,58.766666666666666,14.870370370370368,55.14190283400809,117.0
2010,NORTH CAROLINA,58.72826086956522,14.849033816425122,47.20964426877471,91.0
2011,NORTH CAROLINA,60.06418918918919,15.591216216216218,47.21785425101214,84.0
2012,NORTH CAROLINA,60.49785714285715,15.832142857142863,46.60464730290456,117.0
2013,NORTH CAROLINA,58.03533834586466,14.4640768588137,59.59225092250922,142.0
2014,NORTH CAROLINA,57.80148148148148,14.334156378600824,51.5308275862069,132.0
2015,NORTH CAROLINA,60.19869281045752,15.665940450254178,59.44763513513514,113.0
2016,NORTH CAROLINA,60.42605633802817,15.79225352112676,49.70129629629629,129.0
2017,NORTH CAROLINA,60.511875,15.839930555555558,50.72032573289902,142.0
2018,NORTH CAROLINA,59.54967320261438,15.305374001452432,72.27133116883117,113.0
2019,NORTH CAROLINA,60.67133757961784,15.928520877565468,54.42501392757661,111.0
2020,NORTH CAROLINA,60.30128205128205,15.722934472934472,69.04335664335665,113.0
2021,NORTH CAROLINA,59.719393939393946,15.399663299663302,49.482183908045975,149.0
2022,NORTH CAROLINA,59.41948051948052,15.233044733044734,49.22303317535545,126.0
2023,NORTH CAROLINA,60.26578947368421,15.703216374269005,50.4239012345679,147.0
2024,NORTH CAROLINA,60.95845070422536,16.08802816901409,56.8881163434903,87.0
2000,NORTH DAKOTA,41.40142857142857,5.223015873015871,21.403440860215053,112.0
2001,NORTH DAKOTA,42.33088235294117,5.7393790849673145,16.72747252747253,115.0
2002,NORTH DAKOTA,41.160563380281694,5.089201877934275,15.550259740259738,114.0
2003,NORTH DAKOTA,40.76417910447761,4.868988391376451,16.449240506329115,112.0
2004,NORTH DAKOTA,40.68939393939394,4.827441077441076,18.8262962962963,105.0
2005,NORTH DAKOTA,42.442647058823525,5.801470588235292,21.009213483146063,129.0
2006,NORTH DAKOTA,44.10722891566265,6.726238286479251,14.084835164835166,111.0
2007,NORTH DAKOTA,42.17611940298508,5.6533996683250445,17.903780487804877,116.0
2008,NORTH DAKOTA,39.66666666666666,4.259259259259254,19.108395061728395,124.0
2009,NORTH DAKOTA,38.62567567567568,3.6809309309309333,19.60032967032967,115.0
2010,NORTH DAKOTA,40.734722222222224,4.852623456790124,23.758764044943824,132.0
2011,NORTH DAKOTA,40.61506849315069,4.786149162861493,21.335185185185185,105.0
2012,NORTH DAKOTA,44.03384615384615,6.685470085470083,15.287580645161292,122.0
2013,NORTH DAKOTA,38.933898305084746,3.8521657250470813,25.0953125,110.0
2014,NORTH DAKOTA,39.22758620689655,4.015325670498082,18.95901408450704,124.0
2015,NORTH DAKOTA,43.56923076923077,6.4273504273504285,18.34025974025974,128.0
2016,NORTH DAKOTA,44.54225352112676,6.9679186228482,22.19582278481013,158.0
2017,NORTH DAKOTA,42.12714285714286,5.626190476190477,13.494096385542168,139.0
2018,NORTH DAKOTA,40.0125,4.45138888888889,18.910875,153.0
2019,NORTH DAKOTA,38.29032258064516,3.494623655913978,26.16549295774648,131.0
2020,NORTH DAKOTA,42.69206349206349,5.940035273368605,13.881333333333332,139.0
2021,NORTH DAKOTA,43.99032258064516,6.661290322580646,16.204625,105.0
2022,NORTH DAKOTA,39.68367346938776,4.268707482993202,20.378115942028984,130.0
2023,NORTH DAKOTA,42.198076923076925,5.665598290598292,18.95319444444444,143.0
2024,NORTH DAKOTA,43.7925925925926,6.55144032921811,19.454109589041096,149.0
2000,OHIO,50.61578947368421,10.342105263157894,40.75435714285714,147.0
2001,OHIO,52.09775280898876,11.165418227215977,37.27404255319149,138.0
2002,OHIO,52.273118279569886,11.262843488649937,39.09776923076923,89.0
2003,OHIO,50.06091954022989,10.033844189016605,46.328861788617886,156.0
2004,OHIO,51.11842105263158,10.62134502923977,44.56338842975207,158.0
2005,OHIO,51.62808988764044,10.904494382022468,40.26704918032787,143.0
2006,OHIO,52.53815789473684,11.410087719298245,43.82141666666666,159.0
2007,OHIO,52.24756097560976,11.248644986449866,41.32482142857143,150.0
2008,OHIO,50.48831168831169,10.271284271284271,43.76441666666666,131.0
2009,OHIO,50.59220779220779,10.329004329004327,36.61532786885245,171.0
2010,OHIO,51.7,10.944444444444446,36.693625,160.0
2011,OHIO,52.336781609195405,11.29821200510856,55.88830065359477,153.0
2012,OHIO,53.96951219512195,12.205284552845528,36.93765517241379,120.0
2013,OHIO,50.83604651162791,10.464470284237729,41.99493975903614,174.0
2014,OHIO,49.005,9.447222222222223,39.08954022988506,176.0
2015,OHIO,51.33703703703704,10.74279835390947,43.01782352941176,153.0
2016,OHIO,53.48255813953488,11.934754521963823,36.98430051813472,159.0
2017,OHIO,53.22235294117647,11.790196078431372,45.480785340314135,177.0
2018,OHIO,52.27160493827161,11.262002743484226,49.73669902912621,187.0
2019,OHIO,52.45060240963855,11.361445783132528,46.82214285714286,164.0
2020,OHIO,52.98505747126437,11.658365261813538,43.14095435684647,171.0
2021,OHIO,53.1702380952381,11.761243386243386,42.43953125,193.0
2022,OHIO,51.83086419753087,11.01714677640604,40.70794117647058,187.0
2023,OHIO,53.60119047619048,12.000661375661378,38.62320422535211,198.0
2024,OHIO,54.93037974683544,12.739099859353024,39.14748148148148,177.0
2000,OKLAHOMA,60.265,15.702777777777776,37.19017543859649,140.0
2001,OKLAHOMA,60.81,16.005555555555556,30.69963190184049,125.0
2002,OKLAHOMA,59.53442622950819,15.296903460837886,35.65414965986395,130.0
2003,OKLAHOMA,59.73947368421052,15.41081871345029,27.028039215686277,125.0
2004,OKLAHOMA,60.024324324324326,15.569069069069068,40.25509090909091,150.0
2005,OKLAHOMA,60.72567567567568,15.958708708708713,27.76528301886793,115.0
2006,OKLAHOMA,61.94583333333334,16.636574074074076,28.11367346938776,105.0
2007,OKLAHOMA,59.7484375,15.41579861111111,45.25754966887418,145.0
2008,OKLAHOMA,59.45961538461539,15.255341880341884,36.15684210526315,110.0
2009,OKLAHOMA,59.27571428571429,15.153174603174604,37.8472077922078,105.0
2010,OKLAHOMA,60.2603448275862,15.700191570881223,31.553930348258707,128.0
2011,OKLAHOMA,61.93196721311475,16.62887067395264,23.157298850574712,92.0
2012,OKLAHOMA,63.25,17.36111111111111,24.77372222222222,110.0
2013,OKLAHOMA,58.99655172413794,14.998084291187743,37.1005421686747,145.0
2014,OKLAHOMA,59.10980392156863,15.06100217864924,27.72689655172413,147.0
2015,OKLAHOMA,60.797222222222224,15.998456790123457,54.07509615384616,129.0
2016,OKLAHOMA,62.30776699029126,16.83764832793959,31.436711711711716,121.0
2017,OKLAHOMA,61.79813084112149,16.554517133956384,38.96717592592592,126.0
2018,OKLAHOMA,60.20990099009901,15.672167216721672,39.686465116279074,134.0
2019,OKLAHOMA,59.87184466019418,15.48435814455232,44.2940099009901,137.0
2020,OKLAHOMA,60.69519230769231,15.941773504273506,37.513259911894274,135.0
2021,OKLAHOMA,60.77428571428572,15.985714285714288,32.84284153005464,150.0
2022,OKLAHOMA,61.24803921568628,16.248910675381268,28.613465346534653,122.0
2023,OKLAHOMA,61.92959183673469,16.62755102040816,35.15136882129277,149.0
2024,OKLAHOMA,63.29285714285714,17.384920634920633,34.9915625,98.0
2000,OREGON,47.04395161290322,8.357750896057345,36.02343612334801,180.0
2001,OREGON,47.39132231404959,8.550734618916438,36.05747747747748,140.0
2002,OREGON,47.48253968253968,8.601410934744267,34.279680365296805,160.0
2003,OREGON,48.76145038167939,9.311916878710772,42.699140271493214,170.0
2004,OREGON,48.52350597609561,9.17972554227534,38.32602678571429,170.0
2005,OREGON,47.42063492063492,8.56701940035273,42.52700460829493,160.0
2006,OREGON,47.80643776824034,8.781354315689079,47.90034825870647,180.0
2007,OREGON,47.60151515151515,8.667508417508417,39.04930875576037,200.0
2008,OREGON,46.552678571428565,8.084821428571425,42.79462450592886,195.0
2009,OREGON,47.26029411764706,8.477941176470587,38.24477124183007,215.0
